year,date,location,net_num,net_type,inshore_mesh,code,mesh_mm,mesh_cm,species,length_mm,length_cm,length_type,weight_g,weight_type
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,261,26.1,measured,122.3220677,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,262,26.2,measured,123.8067158,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,263,26.3,measured,125.3036245,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,267,26.7,measured,131.4149465,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,269,26.9,measured,134.5455777,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,270,27,measured,136.1298255,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,273,27.3,measured,140.9589497,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,273,27.3,measured,140.9589497,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,277,27.7,measured,147.5780324,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,279,27.9,measured,150.9658039,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,280,28,measured,152.679438,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,280,28,measured,152.679438,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,280,28,measured,152.679438,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,282,28.2,measured,156.1464757,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,287,28.7,measured,165.0486099,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,295,29.5,measured,180.0031848,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,305,30.5,measured,199.9651797,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,25.4,2.54,grayling-hovsgol,314,31.4,measured,219.1787809,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,burbot,454,45.4,measured,604.7941015,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,lenok,367,36.7,measured,422.1072623,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,lenok,405,40.5,measured,578.1222956,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,lenok,420,42,measured,649.2924985,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,grayling-hovsgol,211,21.1,measured,62.53692067,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,grayling-hovsgol,220,22,measured,71.3451925,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,grayling-hovsgol,225,22.5,measured,76.58694503,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,grayling-hovsgol,232,23.2,measured,84.35880532,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,grayling-hovsgol,267,26.7,measured,131.4149465,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,38.1,3.81,grayling-hovsgol,315,31.5,measured,221.3884428,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,50.8,5.08,lenok,448,44.8,measured,797.843284,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,50.8,5.08,lenok,480,48,measured,994.4212184,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,50.8,5.08,lenok,542,54.2,measured,1465.520843,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,50.8,5.08,lenok,582,58.2,measured,1839.547261,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,50.8,5.08,grayling-hovsgol,268,26.8,measured,132.9739694,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,63.5,6.35,grayling-hovsgol,220,22,measured,71.3451925,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,63.5,6.35,grayling-hovsgol,225,22.5,measured,76.58694503,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,63.5,6.35,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,burbot,777,77.7,measured,3114.495635,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,223,22.3,measured,74.45976141,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,224,22.4,measured,75.51823765,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,230,23,measured,82.08579705,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,260,26,measured,120.849626,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,260,26,measured,120.849626,estimated
2013,7/20/2013,Dalbai,2,sequential-5,large,13DB2SQ5,76.2,7.62,grayling-hovsgol,262,26.2,measured,123.8067158,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,12.7,1.27,grayling-hovsgol,243,24.3,measured,97.63352612,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,12.7,1.27,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,12.7,1.27,grayling-hovsgol,254,25.4,measured,112.2682921,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,225,22.5,measured,76.58694503,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,230,23,measured,82.08579705,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,232,23.2,measured,84.35880532,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,237,23.7,measured,90.22870433,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,240,24,measured,93.88125684,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,242,24.2,measured,96.37160118,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,242,24.2,measured,96.37160118,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,244,24.4,measured,98.90669077,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,244,24.4,measured,98.90669077,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,250,25,measured,106.7847069,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,253,25.3,measured,110.8797863,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,254,25.4,measured,112.2682921,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,256,25.6,measured,115.0808455,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,260,26,measured,120.849626,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,260,26,measured,120.849626,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,261,26.1,measured,122.3220677,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,25.4,2.54,grayling-hovsgol,267,26.7,measured,131.4149465,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,38.1,3.81,lenok,390,39,measured,512.5024448,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,38.1,3.81,lenok,507,50.7,measured,1184.245746,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,38.1,3.81,grayling-hovsgol,220,22,measured,71.3451925,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,38.1,3.81,grayling-hovsgol,260,26,measured,120.849626,estimated
2013,7/20/2013,Dalbai,3,random-7,small,13DB3RN8,50.8,5.08,grayling-hovsgol,230,23,measured,82.08579705,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,burbot,280,28,measured,138.485537,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,lenok,245,24.5,measured,116.1896018,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,lenok,315,31.5,measured,259.175229,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,roach,206,20.6,measured,89.2716095,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,216,21.6,measured,67.33247549,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,230,23,measured,82.08579705,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,235,23.5,measured,87.84835731,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,238,23.8,measured,91.43523101,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,238,23.8,measured,91.43523101,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,244,24.4,measured,98.90669077,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,244,24.4,measured,98.90669077,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,246,24.6,measured,101.4869529,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,246,24.6,measured,101.4869529,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,248,24.8,measured,104.1128155,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,250,25,measured,106.7847069,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,250,25,measured,106.7847069,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,251,25.1,measured,108.1380473,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,252,25.2,measured,109.5030559,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,253,25.3,measured,110.8797863,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,255,25.5,measured,113.6686273,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,258,25.8,measured,117.9411464,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,260,26,measured,120.849626,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,268,26.8,measured,132.9739694,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,270,27,measured,136.1298255,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,285,28.5,measured,161.4472759,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,25.4,2.54,grayling-hovsgol,291,29.1,measured,172.4151715,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,burbot,478,47.8,measured,707.691297,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,burbot,481,48.1,measured,721.3257638,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,burbot,489,48.9,measured,758.5452372,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,burbot,530,53,measured,969.6909193,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,lenok,372,37.2,measured,440.7413604,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,lenok,379,37.9,measured,467.7672937,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,lenok,408,40.8,measured,591.904462,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,lenok,415,41.5,measured,624.9372443,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,lenok,422,42.2,measured,659.2144139,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,grayling-hovsgol,217,21.7,measured,68.32080797,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,grayling-hovsgol,220,22,measured,71.3451925,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,grayling-hovsgol,224,22.4,measured,75.51823765,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,grayling-hovsgol,227,22.7,measured,78.75526432,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,grayling-hovsgol,228,22.8,measured,79.85498185,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,38.1,3.81,grayling-hovsgol,238,23.8,measured,91.43523101,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,burbot,477,47.7,measured,703.1852658,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,burbot,531,53.1,measured,975.2821447,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,lenok,471,47.1,measured,936.1130411,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,lenok,495,49.5,measured,1097.065829,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,grayling-hovsgol,213,21.3,measured,64.42613061,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,grayling-hovsgol,242,24.2,measured,96.37160118,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,50.8,5.08,grayling-hovsgol,261,26.1,measured,122.3220677,estimated
2013,7/21/2013,Turag,1,sequential-5,small,13TB1SQ5,63.5,6.35,grayling-hovsgol,261,26.1,measured,122.3220677,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,12.7,1.27,loach-stone,148,14.8,measured,18.16022209,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,12.7,1.27,grayling-hovsgol,233,23.3,measured,85.51126432,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,221,22.1,measured,72.37329151,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,234,23.4,measured,86.67443062,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,235,23.5,measured,87.84835731,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,243,24.3,measured,97.63352612,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,244,24.4,measured,98.90669077,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,248,24.8,measured,104.1128155,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,251,25.1,measured,108.1380473,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,252,25.2,measured,109.5030559,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,25.4,2.54,grayling-hovsgol,280,28,measured,152.679438,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,38.1,3.81,perch,295,29.5,measured,332.1412241,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,50.8,5.08,grayling-hovsgol,215,21.5,measured,66.35395338,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,50.8,5.08,grayling-hovsgol,234,23.4,measured,86.67443062,estimated
2013,7/21/2013,Turag,2,random-7,large,13TB2RN8,76.2,7.62,grayling-hovsgol,325,32.5,measured,244.3284372,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,lenok,357,35.7,measured,386.4751877,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,lenok,451,45.1,measured,815.0245288,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,roach,206,20.6,measured,89.2716095,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,roach,225,22.5,measured,118.3652049,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,roach,230,23,measured,126.9827101,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,roach,234,23.4,measured,134.1797741,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,226,22.6,measured,77.66593632,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,228,22.8,measured,79.85498185,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,236,23.6,measured,89.03309749,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,241,24.1,measured,95.12086253,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,247,24.7,measured,102.7941574,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,253,25.3,measured,110.8797863,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,256,25.6,measured,115.0808455,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,258,25.8,measured,117.9411464,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,267,26.7,measured,131.4149465,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,271,27.1,measured,137.7267673,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,280,28,measured,152.679438,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,289,28.9,measured,168.7044289,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,293,29.3,measured,176.181277,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,294,29.4,measured,178.0852281,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,25.4,2.54,grayling-hovsgol,297,29.7,measured,183.8813352,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,lenok,458,45.8,measured,856.0990912,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,grayling-hovsgol,236,23.6,measured,89.03309749,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,grayling-hovsgol,241,24.1,measured,95.12086253,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,grayling-hovsgol,246,24.6,measured,101.4869529,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,grayling-hovsgol,248,24.8,measured,104.1128155,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,grayling-hovsgol,254,25.4,measured,112.2682921,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,38.1,3.81,grayling-hovsgol,279,27.9,measured,150.9658039,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,50.8,5.08,grayling-hovsgol,233,23.3,measured,85.51126432,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,50.8,5.08,grayling-hovsgol,242,24.2,measured,96.37160118,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,50.8,5.08,grayling-hovsgol,246,24.6,measured,101.4869529,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,50.8,5.08,grayling-hovsgol,247,24.7,measured,102.7941574,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,50.8,5.08,grayling-hovsgol,247,24.7,measured,102.7941574,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,50.8,5.08,grayling-hovsgol,257,25.7,measured,116.5050006,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,63.5,6.35,grayling-hovsgol,235,23.5,measured,87.84835731,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,63.5,6.35,grayling-hovsgol,238,23.8,measured,91.43523101,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,63.5,6.35,grayling-hovsgol,241,24.1,measured,95.12086253,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,63.5,6.35,grayling-hovsgol,245,24.5,measured,100.1911486,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,76.2,7.62,grayling-hovsgol,223,22.3,measured,74.45976141,estimated
2013,7/21/2013,Turag,3,sequential-5,large,13TB3SQ5,76.2,7.62,grayling-hovsgol,238,23.8,measured,91.43523101,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,roach,195,19.5,measured,74.90488422,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,roach,214,21.4,measured,100.836996,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,roach,232,23.2,measured,130.5471589,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,roach,320,32,measured,365.0292172,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,236,23.6,measured,89.03309749,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,242,24.2,measured,96.37160118,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,244,24.4,measured,98.90669077,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,253,25.3,measured,110.8797863,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,265,26.5,measured,128.3344399,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,278,27.8,measured,149.2653536,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,25.4,2.54,grayling-hovsgol,310,31,measured,210.4906928,estimated
2013,7/23/2013,Horoo,1,random-7,small,13HR1RN8,76.2,7.62,lenok,445,44.5,measured,780.9124317,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,230,23,measured,82.08579705,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,240,24,measured,93.88125684,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,248,24.8,measured,104.1128155,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,262,26.2,measured,123.8067158,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,262,26.2,measured,123.8067158,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,265,26.5,measured,128.3344399,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,266,26.6,measured,129.8684547,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,267,26.7,measured,131.4149465,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,268,26.8,measured,132.9739694,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,268,26.8,measured,132.9739694,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,270,27,measured,136.1298255,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,272,27.2,measured,139.3364572,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,272,27.2,measured,139.3364572,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,273,27.3,measured,140.9589497,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,273,27.3,measured,140.9589497,estimated
2013,7/23/2013,Horoo,2,sequential-5,large,13HR2SQ5,25.4,2.54,grayling-hovsgol,274,27.4,measured,142.594299,estimated
